香草,2018/7/4,力荐,159,非常催泪的电影，很久没有看过这样好好讲故事的国产现实题材电影了。“他们只想活着，有什么错呢”，被徐峥、章宇、王传君、杨新鸣、谭卓和老奶奶感动得一塌糊涂。
美神经,2018/7/4,力荐,124,完全没想到这么好看，哭了。
mumudancing,2018/7/4,推荐,98,好看的电影无非三种：极爽，极美，极有共鸣。人人都怕老病死，人人都怕上下为难的中年，人人都有为谋生计不得不做的事情，人人亦都向往真与善……是这些时刻集中起来让煽情的中年油腻英雄不那么脱离现实。瑕不掩瑜，从长远来看，也许它是一部可以和《熔炉》相提并论的电影。
Ada Wang,2018/7/4,推荐,79,对结局稍有失望和遗憾，如果导演在男主被关押上车后街上病人行注目礼黑屏戛然而止显然会更加真实，更加引人深思。只可惜后面又多了几秒呵呵，有时候，我们需要等待社会进步，福利越来越好，但是有些生命已经等不起了，这个残酷的问题丢给了观众，我渴望着一个答案。优秀的反思现实的国产片但是分数虚高
妖灵妖,2018/6/30,推荐,62,非寻常视野里的上海
白眉道长,2018/7/3,力荐,115,光是挑战这种题材的勇气，就值得打五星
欢乐分裂,2018/7/1,推荐,68,3.5；题材制胜，不无煽情仍是动人，“长的是磨难短的是人生”贫穷是无法医治的病，资本社会里情义无法开出希望的空头支票，底层蝼蚁的微茫呐喊虽无异于蚍蜉撼树，但透过这微光或许还有挣扎的可能；从浑噩到清醒，并无神祇降临，唯有自救自渡，尺度拿捏准确，戏剧层面的现实视野，太需要这样的国产片。
Vamei,2018/7/3,力荐,94,把一点恻隐之心，都留给这部电影。
袁长庚,2018/7/9,推荐,58,需要多少滑稽和猥琐才能讲一个高尚的故事，需要多少眼泪和亲情的糖衣才能吐一口反对的唾沫，需要多少条命多少升血才能论证救赎的必要意义？别问我对这个电影的看法，这特么哪是电影能聊的出来的？
杨大志°,2018/7/4,推荐,100,根据现实事件改编，一部非常具有现实意义的电影。如果有机会，谁会不想活下去。演员的演技都挺在线的，哭戏和情绪爆发的戏份很有感染力。这部电影让我知道了一个不曾了解过的群体，也让我看到了一些进步，不仅仅是电影。
肖浑,2018/7/6,推荐,82,徐峥从小人物到救世主被拔得有点太急太高了，最后煽情让我憋眼泪憋得头疼，有几个场面过于戏剧化，不过都可以理解，依然值得鼓励。
萨库拉,2018/7/7,还行,62,戏里戏外，每一层文本都很中国。中国式现实主义其实是个童话，中国人世世代代都需要假想的侠，中国人有了钱就有了尊严可以砸人跳脱衣舞，中国电影的逻辑置换绕太多弯外国人大概看不懂，所以这个片子在中国取得巨大成功并没有什么好奇怪的，它迎合的是每个中国人的X点。
刘康康,2018/7/1,推荐,77,可以说达到了韩国社会问题片的水准，与其跟《达拉斯买家俱乐部》对比，倒不如跟《辩护人》、《熔炉》对比，相似点更多。当然也有韩国电影一样用力过猛、煽情太过的毛病，比如最后病人自发来到马路边送行。但整体还是让人惊喜，希望这样的电影越来越多。
金正峰江湖骗子,2018/7/4,力荐,106,达拉斯粉激情打分~
Wendy,2018/7/1,力荐,120,徐峥要横扫影帝大奖。
巴伐利亞酒神,2018/7/4,推荐,81,几乎零差错的优秀商业电影，完全符合一部出色商业片的所有布局。徐峥奉献了一次能拿奖到手软的表演，几个配角的塑造的也相当成功，有血有肉，煽情也恰到好处。开头便直接用字幕告诉你取材于真实事件，加之病魔缠身后那种无力又痛楚的压迫感，真的很容易让观众产生同理心，所以电影口碑爆棚也不奇怪。
ChrisKirk,2018/7/3,还行,60,看到两股势力的交锋，却没看到锋芒下的冒险精神，题材本身所具有的深度在迫击炮般的泪点轰击下被冲淡不少，更何况此中个人神化的倾向性太过乖张，虽能一语中的指出诟病所在，但这样的蜻蜓点水无论从哪个角度看都像极一场模式化的兜售，权衡和融合后本质也仍是求稳心理，但这不能怪创作者，大环境如此。
每日可爱二百人,2018/7/6,推荐,85,当然不能跟影史上那些堪称伟大的纪实电影相比，也不能用过高的艺术标准去衡量它。硬去推敲细节的话，是有粗糙和漏洞的，煽情也过度了些。但作为商业片，在中国这样的审查制度下，拍到这个程度已经很好了。学不了美国，学学韩国印度，用电影揭露和改变社会，最好；暂时改变不了，能引起重视也是好的呀。
王写写,2018/6/27,还行,57,3.5，上海买家俱乐部。整体还不错，前半段展开分寸拿捏的可以，后面过度煽情了，几乎五六分钟就要来一段情感宣泄，用台词对主题的不断强调也显得重复。最后十里长街送药神的配乐也太主旋律了。感觉作者后面没沉住气，急切地想把所有话都说出来。
叶阿福,2018/7/5,很差,81,"社会主义初级阶段的电影
电影院里男女老少的啜泣声，一结束就马上跑出来的我表示十！分！恐！怖！
1星原因实在是困惑为什么这么多5星？"
盒饭,2018/7/1,力荐,88,一部能让中国电影人挺起腰杆的电影。推荐每位学法律的同仁都去看看，对我们的职业一定会有更丰富深刻的理解。
猪大勇,2018/7/7,推荐,64,几处过度的感情渲染和最后字幕、车里对话所显示的“求生欲”，并不妨碍这部电影的优秀。要放在一水国产电影里评价的话，光取材就可以打满星。
眠去,2018/7/5,还行,60,我更喜欢原型故事。
红豆?,2018/7/4,力荐,91,永远治不好的穷病
尽欢,2018/7/1,力荐,184,我承认，我犯法了，无论怎么判决，我没有异议。我只希望，未来这个社会可以变的更好一点。
维城乱马,2018/7/7,推荐,71,在此之前，我们只有改变电影的国家；在此之后，也许我们也可以有改变国家的电影。希望这一天早点到来。
? 狐不悔，,2018/7/4,力荐,89,“他有什么罪啊，他只是想活而已！”很难的，能在国内影院看见这类片的上映。感恩，祝福。
法兰西胶片,2018/6/19,推荐,55,三星半。娴熟，融洽，也触碰到最后那道坎，很满足了。另外我必须复制粘贴一下我在《辩护人》短评里写的内容：在济州岛的第二天，包了个车，和韩国司机导游表达了2013年整个韩国电影对中国影迷的影响，他很不可思议：“真的这样吗？哦，很有意思。”
Y.Phoenix,2018/7/7,推荐,60,实属国产佳作，但不至于被捧上神坛。富有争议的题材，出色的表演，真实事件改编，可惜不能还原幕后真实利益关系，迫于需要过审，只能脸谱化谄媚处理，后半段煽情技法非常奏效，但缺乏电影的高级感。这样的题材可以过审，而且排片可以像商业大片一样如此密集，实属不易。
路西法尔,2018/7/7,还行,39,国产电影阉掉的结尾多少分都扣没了。在各方力量挤压下批判现实主义在当代已经完了，能指与所指脱节后迎来的是幻象批判主义。在影片里到处都是无意识：赚一笔就离开这里，一定把孩子送到国外，有了钱生命仍然欠缺意义……实际上把所有可能走过一遍之后，会发现唯一有效的路一开始已经摆在那了：去上访。
皮革业,2018/7/5,推荐,47,不管到底出于什么原因，对题材边界的突破都值得肯定。另外，怎么都那么把打分当回事啊，还最终评分7.3、7.4的，想当高考阅卷老师还是体操裁判啊……
托尼·王大拿,2018/7/5,推荐,44,有些地方的那群众呼声，不还是早年间献礼片那一套？但带着镣铐起舞的技法成熟度体现在文本和影像上，尤其剪辑，虽不大胆，但看的舒心，节奏感特顺溜。
太常寺协律郎,2018/7/7,力荐,73,好。但是从2002到2018，又是多少生命和家庭。
纤纤,2018/7/4,推荐,80,看完电影出了影院，马上给在保险公司的朋友去了电话，第一次主动想为自己多备点安全感。
bekey,2018/7/1,力荐,151,看了点映，也看了好多评论，真的是很激动也很幸运能和很多人一起有同感想要点赞，能看到这么好的电影，真的是各位老师们的共同努力！徐峥、王传君还有周一围，演技真的杠杠的，一下将人拉进去剧情中！！！期待上映后的再度光临~
FloriaZENG,2018/7/7,推荐,64,说实话，九分真的过高了，但无可否认这部电影有他的感染力和闪光点，题材的意义和演员的魅力简直太大了，好几处让人无法不为之动容。尽管在节奏和部分剧情处理上还是有些不自然和过分煽情，但终究是值得令人尊重的国产片。对于那些说其媚俗的人，我替演员和背后的工作人员感到难过。
弹球小姐Lydia,2018/7/3,推荐,113,没想到啊你个春光灿烂猪八戒，有两把刷子啊
柏林苍穹下,2018/7/7,力荐,45,“有一种病你救不了，就是穷病。” —— 底层立场的非典型国产片，而且还有几秒钟触碰到问题的实质。
刘土呆treasure,2018/7/9,还行,57,我就问药企的研发费用谁买单？市场经济这么多年了，商人还是地主周扒皮嘴脸，都晓得吃饭不能搞人民公社大锅饭，吃药就一定要全民AA？谁不同情病人，谁不担心自己没有药，谁不渴望延续生命？但不代表这病人所得到的救赎就真的那么理所应当。
乐乐,2018/6/30,力荐,110,看的点映。面对法理与情理之间的冲突。药贩程勇给出了自己的答案，警察曹斌给出了自己的答案，众多白血病患者也给出了自己的答案。虽然这部电影不像《素媛》和《熔炉》那样推动了法律的改革。但是用电影记录下我国在医疗改革的过程中发生的故事也是有意义的。
那个男人,2018/7/4,力荐,122,徐峥渐渐宋康昊化了，照这个趋势，影帝是跑不了的。恭喜徐峥。不过，制药公司定这么高的价格，真没毛病，药物的研发成本极高，如果不保护产权帮助制药公司收回成本。那请问，新的药谁去研发？医药行业还要不要进步？
百里即墨殇,2018/7/4,力荐,132,上周末看的电影，开头一段印度咖喱曲想起，就很嗨想抖腿，笑点自然也算密集，情节铺开对我来说比较自然，后半段哭了但不是很夸张的哭，就很自然的想落泪～我很喜欢这种现实题材，但感觉好像大陆较少，徐峥稳～周一围帅～王传君颠覆～黄毛血性～教父搞笑～酒吧经理骚！！！
